movieId,title,genres
33226,zatoichi meets the one-armed swordsman (shin zat„¥ ichi: yabure! t„¥jin-ken) (zat„¥ichi 22) (1971),Action|Adventure|Drama
33229,"angry silence, the (1960)",Drama
33235,isadora (1968),Drama
33237,san francisco (1936),Drama|Musical|Romance
33245,earth (zemlya) (1930),Drama
33247,torments (el) (this strange passion) (1953),Drama|Romance
33251,"bitch, the (la chienne) (1931)",Drama
33253,erendira (1983),Drama
33255,"private lives of elizabeth and essex, the (1939)",Drama|Romance
33261,"search, the (1948)",Drama|War
33264,satan's tango (s„°t„°ntang„≥) (1994),Drama
33267,on borrowed time (1939),Comedy|Drama|Fantasy
33270,"taste of tea, the (cha no aji) (2004)",Comedy|Drama
33288,kes (1969),Drama
33292,"human comedy, the (1943)",Drama
33294,vampire hunter d (1985),Animation|Fantasy|Horror
33296,buying the cow (2002),Comedy|Romance
33310,"common thread, a (a.k.a. sequins) (brodeuses) (2004)",Drama|Romance
33312,"cocoanuts, the (1929)",Comedy|Musical
33316,"bridge, the (br„ºcke, die) (1959)",Drama|War
33318,in the time of the butterflies (2001),Crime|Drama
33321,road house (1948),Drama|Film-Noir
33328,dark eyes (oci ciornie) (1987),Comedy|Drama|Romance
33330,edges of the lord (2001),Drama|War
33340,kids return (kizzu rit„¢n) (1996),Drama
33342,"fearless freaks, the (2005)",Documentary|Musical
33358,off the map (2003),Comedy|Drama
33363,unconscious (inconscientes) (2004),Comedy|Mystery|Romance
33376,"tesseract, the (2003)",Action|Crime|Drama|Thriller
33380,25 watts (2001),Comedy|Drama
33389,"hiding place, the (1975)",Drama|War
33393,"keys of the kingdom, the (1944)",Drama
33397,300 miles to heaven (300 mil do nieba) (1989),Drama
33401,"adventurer, the (1917)",Comedy
33410,crackerjack (2002),Comedy
33415,solino (2002),Comedy|Drama
33421,dear wendy (2005),Drama
33424,"list of adrian messenger, the (1963)",Crime|Drama|Mystery
33426,9 souls (nain souruzu) (2003),Drama
33435,los angeles plays itself (2003),Documentary
33437,unleashed (danny the dog) (2005),Action|Crime|Drama|Thriller
33443,"red squirrel, the (ardilla roja, la) (1993)",Comedy|Drama|Mystery|Romance
33445,mart„≠n (hache) (1997),Drama
33451,"ugly, dirty and bad (brutti sporchi e cattivi) (1976)",Comedy|Drama
33454,l„©olo (1992),Comedy|Drama
33463,ducktales: the movie - treasure of the lost lamp (1990),Adventure|Animation|Children|Comedy|Fantasy
33480,babes in arms (1939),Comedy|Musical
33487,samaritan girl (samaria) (2004),Drama
33493,star wars: episode iii - revenge of the sith (2005),Action|Adventure|Sci-Fi
33495,kicking & screaming (2005),Comedy
33499,monster-in-law (2005),Comedy|Romance
33507,agatha (1979),Drama|Mystery
33524,death takes a holiday (1934),Fantasy|Romance
33533,vodka lemon (2003),Comedy|Drama
33539,deep blue (2003),Documentary
33555,"invisible woman, the (1940)",Comedy|Romance|Sci-Fi
33558,"snow walker, the (2003)",Adventure|Drama
33564,divorce - italian style (divorzio all'italiana) (1961),Comedy
33567,carefree (1938),Comedy|Musical|Romance
33573,wu tang master (tian shi zhuang xie) (1983),Action
33579,china strike force (leui ting jin ging) (2000),Action
33581,bad boy (dawg) (2002),Comedy|Drama|Romance
33585,9 songs (2004),Drama|Romance
33587,"uninvited, the (1944)",Horror|Mystery|Romance
33592,bad guy (nabbeun namja) (2001),Drama
33603,simon (2004),Comedy|Drama
33608,december 7th (1943),Documentary|War
33610,bataan (1943),War
33615,madagascar (2005),Adventure|Animation|Children|Comedy
33621,somersault (2004),Drama
33624,11 harrowhouse (1974),Comedy|Crime
33629,airborne (1993),Adventure|Comedy
33639,mad hot ballroom (2005),Children|Documentary
33641,tell them who you are (2004),Documentary
33644,dominion: prequel to the exorcist (2005),Horror|Thriller
33646,"longest yard, the (2005)",Comedy|Drama
33649,saving face (2004),Comedy|Drama|Romance
33655,most wanted (1997),Action|Thriller
33660,cinderella man (2005),Drama|Romance
33669,"sisterhood of the traveling pants, the (2005)",Adventure|Comedy|Drama
33672,lords of dogtown (2005),Action|Comedy|Drama
33675,after you (apr„®s vous...) (2003),Comedy|Romance
33677,rock school (2005),Documentary
33679,mr. & mrs. smith (2005),Action|Adventure|Comedy|Romance
33681,"adventures of sharkboy and lavagirl 3-d, the (2005)",Action|Adventure|Children|Fantasy
33683,high tension (haute tension) (switchblade romance) (2003),Horror|Thriller
33685,"honeymooners, the (2005)",Comedy
33688,parineeta (2005),Drama|Musical|Romance
33709,toto le h„©ros (1991),Drama
33722,ladies in lavender (2004),Comedy|Drama|Romance
33725,it's all gone pete tong (2004),Comedy|Drama|Musical
33737,daybreak (1993),Action|Drama|Romance|Sci-Fi
33743,when trumpets fade (1998),Drama|War
33750,innocent voices (voces inocentes) (2004),Drama|War
33755,godzilla vs. biollante (gojira vs. biorante) (1989) ,Action|Sci-Fi
33760,anna and the king of siam (1946),Drama|Romance
33762,dirty filthy love (2004),Drama|Romance
33767,good neighbor sam (1964),Comedy
33779,eddie izzard: dress to kill (1999),Comedy
33781,quo vadis (1951),Drama|Romance
33790,"captain's paradise, the (1953)",Comedy
33794,batman begins (2005),Action|Crime|IMAX
33799,aragami (2003),Action|Fantasy|Horror
33801,godzilla: final wars (gojira: fainaru u„¥zu) (2004),Action|Adventure|Fantasy|Sci-Fi
33808,kings & queen (rois et reine) (2004),Comedy|Drama
33815,"perfect man, the (2005)",Comedy|Drama|Romance
33817,my summer of love (2004),Drama|Romance
33819,heights (2004),Drama
33821,"deal, the (2005)",Drama
33823,"bridge of san luis rey, the (2004)",Drama
33826,saint ralph (2004),Comedy|Drama
33830,herbie: fully loaded (2005),Adventure|Comedy|Romance
33832,yes (2004),Drama
33834,land of the dead (2005),Action|Horror|Thriller
33836,bewitched (2005),Comedy|Fantasy|Romance
33838,rize (2005),Documentary
33844,exiles (exils) (2004),Adventure|Drama
33847,home movie (2001),Documentary
33852,becky sharp (1935),Drama|Romance|War
33861,danger: diabolik (diabolik) (1968),Action|Crime|Thriller
33863,"trail of the lonesome pine, the (1936)",Drama|Romance
33880,me and you and everyone we know (2005),Comedy|Drama
33893,"perfect crime, the (crimen ferpecto) (ferpect crime) (2004)",Comedy|Crime|Thriller
33896,3 extremes (three... extremes) (saam gaang yi) (2004),Horror
33898,happily ever after (ils se mari„®rent et eurent beaucoup d'enfants) (2004),Comedy|Drama
33901,satan's little helper (2004),Comedy|Horror
33903,"edukators, the (die fetten jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance
33905,somebody up there likes me (1956),Action|Crime|Drama
33912,"unmarried woman, an (1978)",Comedy|Drama|Romance
33914,"racket, the (1951)",Crime|Drama|Film-Noir
33917,"member of the wedding, the (1952)",Drama
33919,coronado (2003),Action|Adventure|War
33921,retrogade (2004),Action|Adventure|Sci-Fi
33928,trekkies 2 (2004),Documentary|Sci-Fi
33930,man with the screaming brain (2005),Adventure|Comedy|Sci-Fi
33933,ulzana's raid (1972),Adventure|Western
33940,rabbit test (1978),Comedy
33945,"new land, the (nybyggarna) (1972)",Drama|Western
33956,"adventures of mark twain, the (1944)",Adventure|Drama
33958,bordertown (1935),Crime|Drama
33966,cop and ‚Ω (1993),Comedy
33970,equinox (1992),Drama|Mystery|Thriller
33972,father's little dividend (1951),Comedy|Romance
33974,for pete's sake (1974),Comedy
33988,twenty bucks (1993),Comedy
33994,silent witness (do not disturb) (1999),Action|Comedy|Thriller
33998,deceived (1991),Thriller
34002,room service (1938),Comedy
34004,desert saints (2002),Action|Thriller
34008,caterina in the big city (caterina va in citt„†) (2003),Drama|Romance
34016,my friends (amici miei) (1975),Comedy
34018,at the circus (1939),Comedy|Musical
34026,"outfit, the (1973)",Crime|Drama|Thriller
34032,modigliani (2004),Drama
34039,broadway melody of 1940 (1940),Musical
34045,"i inside, the (2004)",Fantasy|Mystery|Sci-Fi
34048,war of the worlds (2005),Action|Adventure|Sci-Fi|Thriller
34051,my brilliant career (1979),Drama|Romance
34057,godzilla vs. hedorah (gojira tai hedor„¢) (godzilla vs. the smog monster) (1971) ,Horror|Sci-Fi
34063,gambit (1966),Comedy|Crime
34065,billion dollar brain (1967),Drama|Thriller
34072,"march of the penguins (marche de l'empereur, la) (2005)",Documentary
34076,right now („Ä tout de suite) (2004),Crime|Drama|Romance|Thriller
34099,julian po (1997),Comedy|Drama
34111,"god who wasn't there, the (2005)",Documentary
34115,black belt jones (1974),Action|Comedy
34129,rebound (2005),Comedy
34135,bonjour monsieur shlomi (ha-kochavim shel shlomi) (2003),Comedy|Drama
34138,the inner circle (1991),Drama
34143,dark water (2005),Drama|Horror|Thriller
34148,"beat that my heart skipped, the (battre mon coeur s'est arr„™t„©, de) (2005)",Drama
34150,fantastic four (2005),Action|Adventure|Sci-Fi
34153,murderball (2005),Documentary
34155,saraband (2003),Drama
34158,julie johnson (2001),Drama
34162,wedding crashers (2005),Comedy|Romance
34164,happy endings (2005),Comedy|Drama
34170,c.h.o.m.p.s. (1979),Comedy|Sci-Fi
34177,"hindenburg, the (1975)",Drama|Thriller
34185,staying together (1989),Comedy|Drama
34189,twin sitters (1994),Thriller
34193,conflict (1945),Drama|Film-Noir
34198,russian dolls (les poup„©es russes) (2005),Comedy|Romance
34206,crippled masters (tian can di que) (1979),Action|Drama
34214,"generale della rovere, il (1959)",Drama
34216,rick (2003),Comedy|Drama
34224,no blade of grass (1970),Drama|Sci-Fi
34226,"time to love and a time to die, a (1958)",Drama|Romance|War
34229,"big sky, the (1952)",Drama|Western
34231,fighter in the wind (2004),Action|Drama
34234,pornography (pornografia) (2003),Drama|Romance|War
34238,symmetry (symetria) (2003),Crime|Drama
34240,"karol: a man who became pope (karol, un uomo diventato papa) (karol. czlowiek, kt„≥ry zostal papiezem) (2005)",Drama
34246,family resemblances (un air de famille) (1996),Comedy
34271,hustle & flow (2005),Crime|Drama
34292,hardware (1990),Action|Horror|Sci-Fi
34299,"appaloosa, the (1966)",Western
34306,journey into fear (1943),Drama|Film-Noir|War
34312,"calcium kid, the (2004)",Comedy
34314,funny ha ha (2002),Comedy|Drama
34319,"island, the (2005)",Action|Sci-Fi|Thriller
34321,bad news bears (2005),Children|Comedy
34323,"devil's rejects, the (2005)",Action|Crime|Horror
34326,last days (2005),Drama
34330,november (2004),Drama|Mystery
34332,sky high (2005),Action|Adventure|Children|Comedy
34334,stealth (2005),Action|Adventure|Sci-Fi|Thriller
34336,must love dogs (2005),Comedy|Romance
34338,"aristocrats, the (2005)",Comedy|Documentary
34353,twice in a lifetime (1985),Drama
34359,georgy girl (1966),Comedy
34364,this is my life (1992),Comedy|Drama
34369,the music lovers (1970),Drama
34371,kiss and make-up (1934),Comedy|Musical|Romance
34373,killer condom (kondom des grauens) (1996),Comedy|Horror|Romance|Sci-Fi
34375,"touch of spice, a (politiki kouzina) (2003)",Comedy|Drama
34378,dust devil (1992),Horror|Mystery|Thriller
34386,phone (pon) (2002),Drama|Horror|Mystery|Sci-Fi|Thriller
34397,"order, the (2001)",Action|Adventure|Drama|Thriller
34405,serenity (2005),Action|Adventure|Sci-Fi
34411,end of suburbia: oil depletion and the collapse of the american dream (2004),Documentary
34416,let's get lost (1988),Documentary|Musical
34426,"talent given us, the (2004)",Comedy|Drama
34435,sholay (1975),Action|Adventure|Comedy|Musical|Romance|Thriller
34437,broken flowers (2005),Comedy|Drama
34450,miracles - mr. canton and lady rose (1989),Action|Comedy|Crime|Drama
34464,christmas in august (palwolui christmas) (1998),Drama|Romance
34466,hum dil de chuke sanam (1999),Drama|Romance
34469,baby face (1933),Drama
34473,"star, the (1952)",Drama
34482,"browning version, the (1951)",Drama
34488,14 hours (fourteen hours) (1951),Drama|Film-Noir|Thriller
34499,"heart is deceitful above all things, the (2004)",Drama
34505,whispering corridors (yeogo goedam) (1998),Drama|Horror
34511,man-thing (2005),Action|Horror|Sci-Fi
34517,berserk (1967),Horror|Mystery|Thriller
34520,"dukes of hazzard, the (2005)",Action|Adventure|Comedy
34523,the chumscrubber (2005),Comedy|Drama
34526,secuestro express (2004),Action|Drama|Thriller
34528,junebug (2005),Comedy|Drama
34530,deuce bigalow: european gigolo (2005),Comedy
34532,"skeleton key, the (2005)",Drama|Horror|Mystery|Thriller
34534,four brothers (2005),Action|Crime|Drama
34536,the great raid (2005),Action|Drama|War
34538,asylum (2005),Romance|Thriller
34540,pretty persuasion (2005),Comedy|Drama
34542,grizzly man (2005),Documentary
34548,"tree of wooden clogs, the (l'albero degli zoccoli) (1978)",Drama
34552,"girl in the caf„©, the (2005)",Drama|Romance
34579,"24th day, the (2004)",Drama|Thriller
34583,prime cut (1972),Action|Crime|Drama
34608,"best of everything, the (1959)",Drama|Romance
34624,summer magic (1963),Children|Comedy|Musical
34643,"three stooges meet hercules, the (1962)",Comedy|Fantasy
34645,race with the devil (1975),Action|Horror|Mystery
34648,acacia (2003),Horror
34659,she creature (mermaid chronicles part 1: she creature) (2001),Fantasy|Horror|Thriller
34666,attila (attila the hun) (2001),Action|Adventure|Drama|War
34696,dirty money (un flic) (1972),Crime|Drama
34729,one point o (2004),Drama|Mystery|Sci-Fi|Thriller
34767,my date with drew (2004),Comedy|Documentary|Romance
34800,private resort (1985),Comedy
34811,pusher ii: with blood on my hands (2004),Action|Crime|Drama|Thriller
35008,"woman rebels, a (portrait of a rebel) (1936)",Drama|Romance
35015,duma (2005),Adventure|Drama
35050,bitter victory (1957),Action|Drama|Romance|War
35082,lila says (lila dit „ßa) (2004),Crime|Drama|Romance
35331,doomed to die (1940),Crime|Drama|Mystery|Thriller
35347,animal farm (1954),Animation|Drama
35386,winter soldier (1972),Documentary|War
35618,"third wheel, the (2002)",Comedy|Romance
35629,"sea, the (hafi„∞) (2002)",Drama
35636,teen witch (1989),Comedy
35640,"last of mrs. cheyney, the (1937)",Comedy|Drama
35681,koti-ik„§v„§ (2005),Drama
35721,cast a deadly spell (1991),Comedy|Fantasy|Horror
35738,movie movie (1978),Comedy|Musical
35807,"teahouse of the august moon, the (1956)",Comedy
35826,do fish do it? (fickende fische) (2002),Drama|Romance
35828,black (2005),Drama
35836,"40-year-old virgin, the (2005)",Comedy|Romance
35843,who killed bambi? (qui a tu„© bambi?) (2003),Drama|Thriller
35853,blackout (contraband) (1940),Adventure|Romance
35906,toolbox murders (2004),Horror|Mystery
35957,red eye (2005),Horror|Thriller
36046,lightning bug (2004),Drama|Horror|Thriller
36056,man of the west (1958),Western
36083,main hoon na (2004),Action|Comedy|Drama
36086,dilwale dulhania le jayenge (1995),Comedy|Musical|Romance
36152,dreamchild (1985),Drama|Fantasy|Romance
36247,miss sweden (fr„∂ken sverige) (2004),Drama
36264,my cousin rachel (1952),Drama|Mystery|Romance
36276,hidden (a.k.a. cache) (cach„©) (2005),Drama|Mystery|Thriller
36286,nobody will speak of us when we're dead (nadie hablar„° de nosotras cuando hayamos muerto) (1995),Drama
36289,asterix & obelix vs. caesar (ast„©rix et ob„©lix contre c„©sar) (1999),Adventure|Children|Comedy|Fantasy
36312,"key, the (1958)",Drama|Romance|War
36326,strings (2004),Adventure|Fantasy
36363,kin-dza-dza! (1986),Comedy|Drama|Sci-Fi
36373,comrades: almost a love story (tian mi mi) (1996),Drama|Romance
36392,supercross (2005),Action
36397,valiant (2005),Adventure|Animation|Children|Comedy|Fantasy|War
36401,"brothers grimm, the (2005)",Comedy|Fantasy|Horror|Thriller
36405,"desperadoes, the (1943)",Romance|Western
36426,black dragons (1942),Mystery|Thriller|War
36436,"holy girl, the (ni„±a santa, la) (2004)",Drama
36462,they came back (les revenants) (2004),Drama|Fantasy
36477,"baxter, the (2005)",Comedy|Drama|Romance
36509,"cave, the (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller
36511,undiscovered (2005),Comedy|Drama|Romance
36513,dirty deeds (2005),Comedy
36517,"constant gardener, the (2005)",Drama|Thriller
36519,transporter 2 (2005),Action|Crime|Thriller
36523,margaret cho: assassin (2005),Comedy
36525,just like heaven (2005),Comedy|Fantasy|Romance
36527,proof (2005),Drama
36529,lord of war (2005),Action|Crime|Drama|Thriller|War
36531,venom (2005),Horror|Thriller
36533,cry_wolf (a.k.a. cry wolf) (2005),Drama|Horror|Mystery|Thriller
